取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,テーブルID,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引割増単価,単位,割引/割増合計額,ID
RB0820170106230826000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","茶碗蒸し","","",560,2,0,0,-,0,9A5597F8A60B4368BEC9CA57AF3764E0
RB0820170106230826000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,2,0,0,-,0,9A5597F8A60B4368BEC9CA57AF3764E0
RB0820170106230826000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","富乃宝山ボトル","","",4400,1,0,0,-,0,9A5597F8A60B4368BEC9CA57AF3764E0
RB0820170106230826000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,9A5597F8A60B4368BEC9CA57AF3764E0
RB0820170106230826000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","セット","","",400,2,0,0,-,0,9A5597F8A60B4368BEC9CA57AF3764E0
RB0820170106230826000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","割り物","","",300,2,0,0,-,0,9A5597F8A60B4368BEC9CA57AF3764E0
RB0820170106230826000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",1490,1,0,0,-,0,9A5597F8A60B4368BEC9CA57AF3764E0
000920170107010825727,2017/01/07,01:08:36,3700,3700,274,3700,0,0,0,0,0,0,0,0,0,0,0,1,2,00:00:00,未設定,0009,"堀田 恵美","出前","出前(特上にぎり)","","",2200,1,0,0,-,0,CB4B7B7F0F2F4F71BE4B72CCF2ACEC21
000920170107010825727,,,,,,,,,,,,,,,,,,,,,,,,"出前","お好み(出前)","","",1500,1,0,0,-,0,CB4B7B7F0F2F4F71BE4B72CCF2ACEC21
RB0820170107010157000,2017/01/07,02:00:36,6080,5630,450,10000,0,0,0,0,0,0,0,0,3920,0,0,1,6,00:58:39,未設定,0009,"堀田 恵美","にぎり","特上","","",1860,1,0,0,-,0,933900C50C174AA2B365808AB72EBEFC
RB0820170107010157000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","しまあじ刺","","",930,1,0,0,-,0,933900C50C174AA2B365808AB72EBEFC
RB0820170107010157000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","瓶ビール","","",600,1,0,0,-,0,933900C50C174AA2B365808AB72EBEFC
RB0820170107010157000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","八海山","","",920,2,0,0,-,0,933900C50C174AA2B365808AB72EBEFC
RB0820170107010157000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,933900C50C174AA2B365808AB72EBEFC
RB0820170106233124000,2017/01/07,02:16:28,7940,7352,588,0,0,0,0,0,0,0,0,7940,0,0,0,2,9,02:45:04,未設定,0009,"堀田 恵美","にぎり","おまかせ10貫","","",3000,1,0,0,-,0,B7BF94B65FF44B2B86F3E4D09C87FDB7
RB0820170106233124000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","しまあじ刺","","",932,1,0,0,-,0,B7BF94B65FF44B2B86F3E4D09C87FDB7
RB0820170106233124000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","瓶ビール","","",600,1,0,0,-,0,B7BF94B65FF44B2B86F3E4D09C87FDB7
RB0820170106233124000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,4,0,0,-,0,B7BF94B65FF44B2B86F3E4D09C87FDB7
RB0820170106233124000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,B7BF94B65FF44B2B86F3E4D09C87FDB7
RB0820170106233124000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","ふぐの唐揚げ","","",860,1,0,0,-,0,B7BF94B65FF44B2B86F3E4D09C87FDB7
RB0820170107024505000,2017/01/07,03:12:34,4070,3922,301,10070,0,0,0,0,0,0,0,0,6000,0,0,2,3,00:27:29,未設定,0009,"堀田 恵美","にぎり","松","","",926,2,0,0,-,0,2DA4E3B6C35B428584E19EBFB70440D1
RB0820170107024505000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",2070,1,0,0,-,0,2DA4E3B6C35B428584E19EBFB70440D1
RB0820170107183213000,2017/01/07,19:23:44,7550,7110,559,10000,0,0,0,0,0,0,0,0,2450,0,-4,1,9,00:51:31,未設定,0009,"堀田 恵美","ビール","中生","","",520,1,0,0,-,0,445A3394B8B04B9CB736C37A4A3D6C51
RB0820170107183213000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","一乃蔵","","",550,2,0,0,-,0,445A3394B8B04B9CB736C37A4A3D6C51
RB0820170107183213000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","松島","","",830,2,0,0,-,0,445A3394B8B04B9CB736C37A4A3D6C51
RB0820170107183213000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,445A3394B8B04B9CB736C37A4A3D6C51
RB0820170107183213000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすす","","",1560,1,0,0,-,0,445A3394B8B04B9CB736C37A4A3D6C51
RB0820170107183213000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子ぽん酢","","",900,1,0,0,-,0,445A3394B8B04B9CB736C37A4A3D6C51
RB0820170107183213000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","カスタム商品","","",970,1,0,0,-,0,445A3394B8B04B9CB736C37A4A3D6C51
RB0820170107175919000,2017/01/07,19:34:31,19410,18390,1437,20010,0,0,0,0,0,0,0,0,600,0,-4,4,21,01:35:12,未設定,0009,"堀田 恵美","焼き物","穴子白焼","","",1210,1,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","大エビ塩焼","","",1050,1,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛り合せ","","",1210,1,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","シーフードサラダ","","",860,1,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,2,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒(1合)","","",460,2,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","セット","","",400,1,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","割り物","","",300,3,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","梅干レモン","","",300,1,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","本日のおすす","","",1560,1,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",2520,1,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",1500,1,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",2500,1,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","北海あさり酒蒸し","","",970,1,0,0,-,0,910B0660361D40838941A556FEBB2C12
RB0820170107175919000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","なまこ酢","","",650,1,0,0,-,0,910B0660361D40838941A556FEBB2C12
000920170107194700865,2017/01/07,19:47:40,3300,3300,244,3300,0,0,0,0,0,0,0,0,0,0,0,1,3,00:00:00,未設定,0009,"堀田 恵美","出前","出前(松にぎり)","","",1100,3,0,0,-,0,8F3207334DED4A98B290BBA81B1B873F
RB0820170107195336000,2017/01/07,19:55:32,6170,5720,457,10000,0,0,0,0,0,0,0,0,3830,0,-7,2,7,00:01:56,未設定,0009,"堀田 恵美","お造り","赤身刺","","",930,1,0,0,-,0,1D317340BEA742D2862F0578AA12BF09
RB0820170107195336000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛り合せ","","",1210,1,0,0,-,0,1D317340BEA742D2862F0578AA12BF09
RB0820170107195336000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","瓶ビール","","",600,1,0,0,-,0,1D317340BEA742D2862F0578AA12BF09
RB0820170107195336000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","菊水","","",640,1,0,0,-,0,1D317340BEA742D2862F0578AA12BF09
RB0820170107195336000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,1D317340BEA742D2862F0578AA12BF09
RB0820170107195336000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","カスタム商品","","",970,2,0,0,-,0,1D317340BEA742D2862F0578AA12BF09
RB0820170107175934000,2017/01/07,19:57:22,10830,10060,802,11000,0,0,0,0,0,0,0,0,170,0,-4,2,15,01:57:48,未設定,0009,"堀田 恵美","にぎり","特上","","",1860,1,0,0,-,0,595CEEE5E8AD464DAF5BA93B77387719
RB0820170107175934000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","光物三点盛","","",1680,1,0,0,-,0,595CEEE5E8AD464DAF5BA93B77387719
RB0820170107175934000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1210,1,0,0,-,0,595CEEE5E8AD464DAF5BA93B77387719
RB0820170107175934000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,2,0,0,-,0,595CEEE5E8AD464DAF5BA93B77387719
RB0820170107175934000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","黒霧島","","",510,2,0,0,-,0,595CEEE5E8AD464DAF5BA93B77387719
RB0820170107175934000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,3,0,0,-,0,595CEEE5E8AD464DAF5BA93B77387719
RB0820170107175934000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,595CEEE5E8AD464DAF5BA93B77387719
RB0820170107175934000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,2,0,0,-,0,595CEEE5E8AD464DAF5BA93B77387719
RB0820170107175934000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子天婦羅","","",900,1,0,0,-,0,595CEEE5E8AD464DAF5BA93B77387719
000920170107200438171,2017/01/07,20:05:39,2900,2900,214,2900,0,0,0,0,0,0,0,0,0,0,0,1,2,00:00:00,未設定,0009,"堀田 恵美","出前","出前(上ちらし)","","",1700,1,0,0,-,0,402445A1EB264FCAA07860069B82CAE7
000920170107200438171,,,,,,,,,,,,,,,,,,,,,,,,"出前","お好み(出前)","","",1200,1,0,0,-,0,402445A1EB264FCAA07860069B82CAE7
RB0820170107183008000,2017/01/07,20:10:09,18010,17040,1334,20010,0,0,0,0,0,0,0,0,2000,0,-6,2,15,01:40:01,未設定,0009,"堀田 恵美","汁物","たらばがに汁","","",750,1,0,0,-,0,0BD5607ADA5846028CC790EC33E7E7FB
RB0820170107183008000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","しじみ汁","","",340,1,0,0,-,0,0BD5607ADA5846028CC790EC33E7E7FB
RB0820170107183008000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","茶碗蒸し","","",560,1,0,0,-,0,0BD5607ADA5846028CC790EC33E7E7FB
RB0820170107183008000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,3,0,0,-,0,0BD5607ADA5846028CC790EC33E7E7FB
RB0820170107183008000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,1,0,0,-,0,0BD5607ADA5846028CC790EC33E7E7FB
RB0820170107183008000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,0BD5607ADA5846028CC790EC33E7E7FB
RB0820170107183008000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",4840,1,0,0,-,0,0BD5607ADA5846028CC790EC33E7E7FB
RB0820170107183008000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",700,1,0,0,-,0,0BD5607ADA5846028CC790EC33E7E7FB
RB0820170107183008000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子ぽん酢","","",900,1,0,0,-,0,0BD5607ADA5846028CC790EC33E7E7FB
RB0820170107183008000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","金目鯛の煮付け","","",1000,1,0,0,-,0,0BD5607ADA5846028CC790EC33E7E7FB
RB0820170107183008000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","ぶり刺し","","",1000,1,0,0,-,0,0BD5607ADA5846028CC790EC33E7E7FB
RB0820170107183008000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","かわはぎ活造り","","",4200,1,0,0,-,0,0BD5607ADA5846028CC790EC33E7E7FB
RB0820170107173413000,2017/01/07,20:13:15,47160,44220,3493,50000,0,0,0,0,0,0,0,0,2840,0,-3,4,69,02:39:01,未設定,0009,"堀田 恵美","焼き物","穴子白焼","","",1210,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","銀ダラ照り焼","","",1120,2,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","めごち天婦羅","","",650,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","たこ唐揚","","",790,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,15,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","不知火ボトル","","",4400,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,4,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","セット","","",400,3,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","割り物","","",300,3,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,8,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,4,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,4,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,8,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,3,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","アスパラ天婦羅","","",860,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",6000,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",1560,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",1500,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",1400,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",970,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",860,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子天婦羅","","",900,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","あん肝","","",800,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","なまこ酢","","",650,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
RB0820170107173413000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","玉子つまみ","","",500,1,0,0,-,0,B13CD8066F0449D8908F2FB2A12B5F7B
000920170107201451680,2017/01/07,20:15:14,7600,7600,562,7600,0,0,0,0,0,0,0,0,0,0,0,1,4,00:00:00,未設定,0009,"堀田 恵美","出前","出前(上にぎり)","","",1600,2,0,0,-,0,E970C80663E2492785CC9A0FCF8AF3A8
000920170107201451680,,,,,,,,,,,,,,,,,,,,,,,,"出前","出前(特上にぎり)","","",2200,2,0,0,-,0,E970C80663E2492785CC9A0FCF8AF3A8
RB0820170107185427000,2017/01/07,20:46:51,18990,17960,1406,20000,0,0,0,0,0,0,0,0,1010,0,-2,3,39,01:52:24,未設定,0009,"河端 優佳","汁物","岩のり汁","","",340,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","赤身刺","","",950,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1210,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","ばくだん納豆","","",950,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,2,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","サザンボトル","","",2200,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","梅干サワー","","",480,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒(1合)","","",460,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,3,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","セット","","",400,2,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","割り物","","",300,2,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,2,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,4,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,3,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,4,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻260","","",260,2,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻450","","",450,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"果実酒","梅酒","","",390,2,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子ぽん酢","","",900,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107185427000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","ぶり刺し","","",1000,1,0,0,-,0,0D01717BE823453A9E6E2A8285BCB002
RB0820170107191941000,2017/01/07,21:00:51,11130,10450,824,11150,0,0,0,0,0,0,0,0,20,0,-8,2,16,01:41:10,未設定,0009,"河端 優佳","お造り","おまかせ刺身盛り","","",3350,1,0,0,-,0,19314776FECD4D0292B3C4147743AE0E
RB0820170107191941000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","トマトサラダ","","",650,1,0,0,-,0,19314776FECD4D0292B3C4147743AE0E
RB0820170107191941000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,2,0,0,-,0,19314776FECD4D0292B3C4147743AE0E
RB0820170107191941000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","富乃宝山","","",600,2,0,0,-,0,19314776FECD4D0292B3C4147743AE0E
RB0820170107191941000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,19314776FECD4D0292B3C4147743AE0E
RB0820170107191941000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,4,0,0,-,0,19314776FECD4D0292B3C4147743AE0E
RB0820170107191941000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,1,0,0,-,0,19314776FECD4D0292B3C4147743AE0E
RB0820170107191941000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,1,0,0,-,0,19314776FECD4D0292B3C4147743AE0E
RB0820170107191941000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,1,0,0,-,0,19314776FECD4D0292B3C4147743AE0E
RB0820170107191941000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","金目鯛の煮付け","","",1000,1,0,0,-,0,19314776FECD4D0292B3C4147743AE0E
RB0820170107191941000,,,,,,,,,,,,,,,,,,,,,,,,"未設定","北海あさり酒蒸し","","",970,1,0,0,-,0,19314776FECD4D0292B3C4147743AE0E
RB0820170107183220000,2017/01/07,21:03:17,16270,15070,1205,20000,0,0,0,0,0,0,0,0,3730,0,-5,3,21,02:30:57,未設定,0009,"河端 優佳","にぎり","特上","","",1860,3,0,0,-,0,0F563690E69348E48699FAF8CF618DC4
RB0820170107183220000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛り合せ","","",1210,1,0,0,-,0,0F563690E69348E48699FAF8CF618DC4
RB0820170107183220000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,3,0,0,-,0,0F563690E69348E48699FAF8CF618DC4
RB0820170107183220000,,,,,,,,,,,,,,,,,,,,,,,,"ウィスキー","ブラックニッカ(W)","","",700,1,0,0,-,0,0F563690E69348E48699FAF8CF618DC4
RB0820170107183220000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,8,0,0,-,0,0F563690E69348E48699FAF8CF618DC4
RB0820170107183220000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,3,0,0,-,0,0F563690E69348E48699FAF8CF618DC4
RB0820170107183220000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子天婦羅","","",900,1,0,0,-,0,0F563690E69348E48699FAF8CF618DC4
RB0820170107183220000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","あん肝","","",800,1,0,0,-,0,0F563690E69348E48699FAF8CF618DC4
RB0820170107201643000,2017/01/07,21:20:39,6120,5960,453,10120,0,0,0,0,0,0,0,0,4000,0,-4,2,21,01:03:55,未設定,0009,"春日 美生","汁物","しじみ汁","","",340,1,0,0,-,0,D31DE640F5E44A439DF20051C8358CA0
RB0820170107201643000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,1,0,0,-,0,D31DE640F5E44A439DF20051C8358CA0
RB0820170107201643000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,D31DE640F5E44A439DF20051C8358CA0
RB0820170107201643000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,2,0,0,-,0,D31DE640F5E44A439DF20051C8358CA0
RB0820170107201643000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,2,0,0,-,0,D31DE640F5E44A439DF20051C8358CA0
RB0820170107201643000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,5,0,0,-,0,D31DE640F5E44A439DF20051C8358CA0
RB0820170107201643000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,4,0,0,-,0,D31DE640F5E44A439DF20051C8358CA0
RB0820170107201643000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,1,0,0,-,0,D31DE640F5E44A439DF20051C8358CA0
RB0820170107201643000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり360","","",360,1,0,0,-,0,D31DE640F5E44A439DF20051C8358CA0
RB0820170107201643000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり400","","",400,1,0,0,-,0,D31DE640F5E44A439DF20051C8358CA0
RB0820170107201643000,,,,,,,,,,,,,,,,,,,,,,,,"果実酒","あんず酒","","",390,1,0,0,-,0,D31DE640F5E44A439DF20051C8358CA0
